n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai_exp11,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec_exp11,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len,source_babai_secret_success,source_exact_secret_success,source_classical_greedy_secret_success,source_varqite_primary_secret_success,source_varqite_candidate_lwe_prior_success,source_varqite_candidate_any_success,source_babai_fail_but_qite_candidate_best_fix,source_babai_fail_but_qite_candidate_any_fix,regenerated_babai_secret_success,regenerated_greedy_secret_success,validation_babai_success_match,validation_greedy_success_match,validation_w_babai_match,validation_residual_match,delta_classical_candidate_best,classical_candidate_best_energy,classical_candidate_best_lwe_prior_score,classical_candidate_best_secret_ternary_violation,classical_candidate_best_noise_ternary_violation,classical_candidate_best_secret_weight,classical_candidate_best_noise_weight,w_classical_candidate_best,s_hat_classical_candidate_best,classical_candidate_best_secret_success,classical_candidate_generated_raw,classical_candidate_topk_used,classical_candidate_any_secret_success,classical_candidate_any_geometry_improved,classical_candidate_any_matches_exact_state,classical_candidate_any_matches_exact_energy,classical_min_dist2_true_among_candidates,classical_candidate_preview_states,babai_fail_but_classical_candidate_fix,qite_candidate_success_but_classical_candidate_fail,classical_candidate_success_but_qite_candidate_fail,qite_candidate_and_classical_candidate_both_success,qite_candidate_and_classical_candidate_both_fail,dist2_true_babai_classical_fair,dist2_true_classical_candidate_best,classical_candidate_best_geometry_improved,elapsed_total_sec_classical_fair,elapsed_greedy_sec,elapsed_classical_candidate_sec
3,4,17,74,"[-1, 0, 1]","[16, 0, 1]","[0, 0, 1, 0]","[3, 3, 5, -1]","[0, 0, 1, 0]",1.0,"[16, 0, 1]",True,"[0, 0, 0, 0]",1.0,"[3, 3, 5, -1]","[16, 0, 1]",True,"[0, 0, 0, 0]",1.0,0,"[3, 3, 5, -1]","[16, 0, 1]",True,"[0, 0, 0, 0]",1.0,"[3, 3, 5, -1]","[16, 0, 1]",True,"[0, 0, 0, 0]",1.0,270,0.5421686746987951,0.4897881179120299,0,0,2,1,"[3, 3, 5, -1]","[16, 0, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[3, 3, 5, -1]",0,0,0,0,0,0.0283024160016793,2.1208019461482763e-05,0.0255335419788025,0.0016962910012807,8,8,"[('(0, 0, 0, 0)', 270), ('(0, 0, 0, -1)', 51), ('(0, 0, 1, 0)', 48), ('(1, 0, 0, 0)', 48), ('(0, 0, 1, -1)', 15), ('(1, 0, 1, 0)', 12), ('(-1, 0, 0, 0)', 9), ('(1, 0, 0, -1)', 8), ('(0, -1, 0, 0)', 8), ('(0, 1, 0, 0)', 6)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[3, 3, 5, -1]","[16, 0, 1]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.001274749985896051,3.366702003404498e-05,0.00033766700653359294
3,4,17,75,"[1, 1, 1]","[1, 1, 1]","[-1, 0, 0, -1]","[0, -5, -6, -2]","[-1, 0, 0, -1]",2.0,"[1, 1, 1]",True,"[0, 0, 0, 0]",2.0,"[0, -5, -6, -2]","[1, 1, 1]",True,"[0, 0, 0, 0]",2.0,0,"[0, -5, -6, -2]","[1, 1, 1]",True,"[0, 0, 0, 0]",2.0,"[0, -5, -6, -2]","[1, 1, 1]",True,"[0, 0, 0, 0]",2.0,298,0.5983935742971888,31.529955642660937,0,0,3,2,"[0, -5, -6, -2]","[1, 1, 1]",True,19,19,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[0, -5, -6, -2]",0,0,0,0,0,0.0298985420085955,2.037500962615013e-05,0.0272338329814374,0.0016092910082079,8,8,"[('(0, 0, 0, 0)', 298), ('(0, 0, 0, 1)', 105), ('(0, 0, 1, 0)', 35), ('(0, 0, 1, 1)', 10), ('(0, -1, 0, 1)', 6), ('(0, 0, -1, 0)', 6), ('(0, -1, 0, 0)', 6), ('(1, 0, 0, 0)', 6), ('(0, 1, 0, 0)', 5), ('(0, 0, 0, -1)', 4)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",2.0,32.1,0,0,3,2,"[0, -5, -6, -2]","[1, 1, 1]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 2.0)]",False,False,False,True,False,0,0,False,0.001891584019176662,4.895799793303013e-05,0.000372416980098933
3,4,17,76,"[0, 1, -1]","[0, 1, 16]","[0, 0, -1, 0]","[5, -5, -4, -5]","[0, 0, -1, 0]",1.0,"[0, 1, 16]",True,"[0, 0, 0, 0]",1.0,"[5, -5, -4, -5]","[0, 1, 16]",True,"[0, 0, 0, 0]",1.0,0,"[5, -5, -4, -5]","[0, 1, 16]",True,"[0, 0, 0, 0]",1.0,"[5, -5, -4, -5]","[0, 1, 16]",True,"[0, 0, 0, 0]",1.0,315,0.6312625250501002,0.4744257786413087,0,0,2,1,"[5, -5, -4, -5]","[0, 1, 16]",True,16,16,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[5, -5, -4, -5]",0,0,0,0,0,0.031630541983759,2.058298559859395e-05,0.0287075829983223,0.0012785419821739,8,8,"[('(0, 0, 0, 0)', 315), ('(0, 0, 0, 1)', 81), ('(-1, 0, 0, 0)', 48), ('(-1, 0, 0, 1)', 17), ('(0, 0, -1, 0)', 7), ('(0, -1, 0, 0)', 5), ('(0, 0, 0, -1)', 4), ('(0, 1, 0, 0)', 4), ('(1, 0, 0, 0)', 4), ('(0, 0, 1, 1)', 3)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[5, -5, -4, -5]","[0, 1, 16]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0016293750377371907,2.1832995116710663e-05,0.00013383303303271532
3,4,17,77,"[1, -1, 0]","[1, 16, 0]","[0, 0, 0, 0]","[5, -4, -8, -1]","[0, 0, 0, 0]",0.0,"[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,"[5, -4, -8, -1]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,0,"[5, -4, -8, -1]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,"[5, -4, -8, -1]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,442,0.8875502008032129,9.390643022995487,0,0,2,0,"[5, -4, -8, -1]","[1, 16, 0]",True,12,12,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[5, -4, -8, -1]",0,0,0,0,0,0.0349306249991059,4.054201417602599e-05,0.0321614999847952,0.0009863750019576,8,8,"[('(0, 0, 0, 0)', 442), ('(1, 0, 0, 0)', 10), ('(-1, 0, 0, 0)', 10), ('(0, 0, 0, 1)', 7), ('(0, 0, 0, -1)', 7), ('(0, -1, 0, 0)', 6), ('(0, 0, -1, 0)', 5), ('(0, 0, 1, 0)', 4), ('(0, 1, 0, 0)', 4), ('(1, 0, -1, 0)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,10.0,0,0,2,0,"[5, -4, -8, -1]","[1, 16, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0012724170228466392,6.262504030019045e-05,0.00028891704278066754
3,4,17,78,"[0, 1, -1]","[0, 1, 16]","[0, 0, 0, 0]","[4, -7, -3, -2]","[0, 0, 0, 0]",0.0,"[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,"[4, -7, -3, -2]","[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,0,"[4, -7, -3, -2]","[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,"[4, -7, -3, -2]","[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,436,0.872,9.39200668049044,0,0,2,0,"[4, -7, -3, -2]","[0, 1, 16]",True,10,10,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[4, -7, -3, -2]",0,0,0,0,0,0.0288062500185333,7.341700256802142e-05,0.0263345839921385,0.0008040420070756,8,8,"[('(0, 0, 0, 0)', 436), ('(0, 0, -1, 0)', 12), ('(0, 0, 0, 1)', 10), ('(0, 0, 0, -1)', 9), ('(-1, 0, 0, 0)', 9), ('(0, 0, 1, 0)', 7), ('(1, 0, 0, 0)', 7), ('(0, -1, 0, 0)', 5), ('(0, 1, 0, 0)', 4), ('(-1, 0, 1, 0)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,10.0,0,0,2,0,"[4, -7, -3, -2]","[0, 1, 16]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0011935000075027347,1.8874998204410076e-05,0.0002662499900907278
3,4,17,79,"[0, 0, -1]","[0, 0, 16]","[0, 0, 0, -1]","[2, 2, 7, -2]","[0, 0, 0, -1]",1.0,"[0, 0, 16]",True,"[0, 0, 0, 0]",1.0,"[2, 2, 7, -2]","[0, 0, 16]",True,"[0, 0, 0, 0]",1.0,0,"[2, 2, 7, -2]","[0, 0, 16]",True,"[0, 0, 0, 0]",1.0,"[2, 2, 7, -2]","[0, 0, 16]",True,"[0, 0, 0, 0]",1.0,332,0.6680080482897385,20.469185751001955,0,0,1,1,"[2, 2, 7, -2]","[0, 0, 16]",True,16,16,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, 2, 7, -2]",0,0,0,0,0,0.0322966249950695,2.0167004549875855e-05,0.0300354580103885,0.0012818749819416,8,8,"[('(0, 0, 0, 0)', 332), ('(0, 0, 0, 1)', 60), ('(0, 0, -1, 0)', 46), ('(0, 0, -1, 1)', 12), ('(1, 0, 0, 0)', 12), ('(0, 1, 0, 0)', 11), ('(-1, 0, 0, 0)', 6), ('(0, -1, 0, 0)', 5), ('(0, 0, 0, -1)', 3), ('(0, 0, 1, 1)', 2)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,21.05,0,0,1,1,"[2, 2, 7, -2]","[0, 0, 16]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0008436249918304384,1.983396941795945e-05,0.00012091698590666056
3,4,17,80,"[0, 1, 0]","[0, 1, 0]","[0, 0, 0, 0]","[-5, -6, -7, 5]","[0, 0, 0, 0]",0.0,"[0, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[-5, -6, -7, 5]","[0, 1, 0]",True,"[0, 0, 0, 0]",0.0,0,"[-5, -6, -7, 5]","[0, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[-5, -6, -7, 5]","[0, 1, 0]",True,"[0, 0, 0, 0]",0.0,433,0.866,29.39269554658996,0,0,1,0,"[-5, -6, -7, 5]","[0, 1, 0]",True,14,14,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, -6, -7, 5]",0,0,0,0,0,0.0283802920021116,2.0584004232659936e-05,0.0249516250041779,0.002479165996192,8,8,"[('(0, 0, 0, 0)', 433), ('(0, 0, 1, 0)', 12), ('(0, 1, 0, 0)', 10), ('(-1, 0, 0, 0)', 9), ('(0, 0, -1, 0)', 8), ('(1, 0, 0, 0)', 8), ('(0, 0, 0, 1)', 5), ('(0, 0, 0, -1)', 5), ('(0, -1, 0, 0)', 5), ('(0, 1, 0, 1)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,30.0,0,0,1,0,"[-5, -6, -7, 5]","[0, 1, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0010025000083260238,2.1083978936076164e-05,0.0001242079888470471
3,4,17,81,"[0, -1, 0]","[0, 16, 0]","[-1, 1, 0, 0]","[-8, 6, 7, -8]","[0, 1, 0, 0]",1.0,"[11, 11, 6]",False,"[0, 0, 0, 0]",1.0,"[-8, 6, 7, -8]","[11, 11, 6]",False,"[0, 0, 0, 0]",1.0,0,"[-8, 6, 7, -8]","[11, 11, 6]",False,"[0, 0, 0, 0]",1.0,"[-8, 6, 7, -8]","[11, 11, 6]",False,"[1, 0, 0, 0]",2.0,9,0.0181451612903225,31.8697414907006,0,0,1,2,"[-7, 6, 7, -8]","[0, 16, 0]",True,18,18,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[-7, 6, 7, -8]",1,1,1,1,0,0.0254004579910542,1.912500010803342e-05,0.0230968339892569,0.0014222500030882,8,8,"[('(0, 0, 0, 0)', 307), ('(0, 0, -1, 0)', 84), ('(0, 0, 0, 1)', 52), ('(0, 0, -1, 1)', 11), ('(1, 0, 0, 0)', 9), ('(0, 0, 1, 0)', 8), ('(0, 1, 0, 0)', 5), ('(0, -1, 0, 0)', 5), ('(1, 0, -1, 0)', 3), ('(-1, 0, 0, 0)', 3)]",5,False,False,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",1.0,3021.05,3,0,3,1,"[-8, 6, 7, -8]","[11, 11, 6]",False,1,1,False,False,True,True,1,"[('(0, 0, 0, 0)', 1.0)]",False,True,False,False,False,1,1,False,0.0008097499958239496,1.858395989984274e-05,0.00012295902706682682
3,4,17,82,"[-1, 0, 1]","[16, 0, 1]","[0, 0, 0, 0]","[-1, 6, -5, -8]","[0, 0, 0, 0]",0.0,"[16, 0, 1]",True,"[0, 0, 0, 0]",0.0,"[-1, 6, -5, -8]","[16, 0, 1]",True,"[0, 0, 0, 0]",0.0,0,"[-1, 6, -5, -8]","[16, 0, 1]",True,"[0, 0, 0, 0]",0.0,"[-1, 6, -5, -8]","[16, 0, 1]",True,"[0, 0, 0, 0]",0.0,434,0.868,9.392465396891131,0,0,2,0,"[-1, 6, -5, -8]","[16, 0, 1]",True,11,11,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-1, 6, -5, -8]",0,0,0,0,0,0.0274550830072257,2.187499194405973e-05,0.0255910419800784,0.0009168749966192,8,8,"[('(0, 0, 0, 0)', 434), ('(0, 0, 1, 0)', 11), ('(0, 0, 0, -1)', 11), ('(-1, 0, 0, 0)', 10), ('(0, 0, -1, 0)', 9), ('(0, -1, 0, 0)', 8), ('(1, 0, 0, 0)', 7), ('(0, 1, 0, 0)', 5), ('(0, 0, 0, 1)', 3), ('(-1, 0, -1, 0)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,10.0,0,0,2,0,"[-1, 6, -5, -8]","[16, 0, 1]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0015147909871302545,2.1291023585945368e-05,0.000157416972797364
3,4,17,83,"[1, 0, 0]","[1, 0, 0]","[0, 0, 0, 0]","[-5, 0, 6, 5]","[0, 0, 0, 0]",0.0,"[1, 0, 0]",True,"[0, 0, 0, 0]",0.0,"[-5, 0, 6, 5]","[1, 0, 0]",True,"[0, 0, 0, 0]",0.0,0,"[-5, 0, 6, 5]","[1, 0, 0]",True,"[0, 0, 0, 0]",0.0,"[-5, 0, 6, 5]","[1, 0, 0]",True,"[0, 0, 0, 0]",0.0,455,0.91,29.38775071904856,0,0,1,0,"[-5, 0, 6, 5]","[1, 0, 0]",True,11,11,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 0, 6, 5]",0,0,0,0,0,0.0236634159809909,2.0000006770715117e-05,0.0218737499963026,0.0008618330175522,8,8,"[('(0, 0, 0, 0)', 455), ('(0, 0, -1, 0)', 8), ('(0, 0, 1, 0)', 7), ('(0, 0, 0, 1)', 6), ('(0, 1, 0, 0)', 6), ('(-1, 0, 0, 0)', 5), ('(0, 0, 0, -1)', 4), ('(1, 0, 0, 0)', 4), ('(0, -1, 0, 0)', 3), ('(1, 0, 0, 1)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,30.0,0,0,1,0,"[-5, 0, 6, 5]","[1, 0, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0012882089940831065,1.8832972273230553e-05,0.00011362496297806501
3,4,17,84,"[1, -1, 0]","[1, 16, 0]","[0, 0, 0, 0]","[-1, 6, -6, -2]","[0, 0, 0, 0]",0.0,"[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,"[-1, 6, -6, -2]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,0,"[-1, 6, -6, -2]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,"[-1, 6, -6, -2]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,444,0.888,9.390192571783375,0,0,2,0,"[-1, 6, -6, -2]","[1, 16, 0]",True,12,12,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-1, 6, -6, -2]",0,0,0,0,0,0.0331755829975008,1.9583007087931037e-05,0.0311697080032899,0.00097329201526,8,8,"[('(0, 0, 0, 0)', 444), ('(0, 0, 1, 0)', 11), ('(0, 0, -1, 0)', 9), ('(1, 0, 0, 0)', 8), ('(0, 0, 0, 1)', 7), ('(0, 0, 0, -1)', 7), ('(0, -1, 0, 0)', 6), ('(-1, 0, 0, 0)', 3), ('(0, -1, -1, 0)', 2), ('(0, 0, -1, 1)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,10.0,0,0,2,0,"[-1, 6, -6, -2]","[1, 16, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0013031670241616666,1.8791004549711943e-05,0.00011570798233151436
3,4,17,85,"[-1, 0, -1]","[16, 0, 16]","[0, 0, 0, -1]","[7, 2, 7, 7]","[0, 0, 0, -1]",1.0,"[16, 0, 16]",True,"[0, -1, 0, 0]",1.0,"[7, 2, 8, 6]","[13, 6, 15]",False,"[0, 0, 0, 0]",1.0,0,"[7, 2, 7, 7]","[16, 0, 16]",True,"[0, 0, 0, 0]",1.0,"[7, 2, 7, 7]","[16, 0, 16]",True,"[0, 0, 0, 0]",1.0,293,0.5895372233400402,0.4816420232661319,0,0,2,1,"[7, 2, 7, 7]","[16, 0, 16]",True,20,20,True,False,True,True,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,"[7, 2, 7, 7]",0,2,0,0,0,0.0284066669992171,2.091602073051035e-05,0.0255100410140585,0.0015755420026835,8,8,"[('(0, 0, 0, 0)', 293), ('(0, 0, 0, -1)', 52), ('(0, 0, -1, 0)', 45), ('(0, -1, 0, 0)', 40), ('(0, -1, 0, -1)', 15), ('(0, 0, -1, -1)', 12), ('(-1, 0, 0, 0)', 7), ('(0, -1, -1, 0)', 6), ('(0, 0, 1, 0)', 6), ('(1, 0, 0, 0)', 4)]",5,True,False,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[7, 2, 7, 7]","[16, 0, 16]",True,1,1,True,False,False,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.000834291975479573,1.795799471437931e-05,0.00011099997209385037
3,4,17,86,"[1, -1, 0]","[1, 16, 0]","[0, 0, 0, 0]","[6, 0, -5, -2]","[0, 0, 0, 0]",0.0,"[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,"[6, 0, -5, -2]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,0,"[6, 0, -5, -2]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,"[6, 0, -5, -2]","[1, 16, 0]",True,"[0, 0, 0, 0]",0.0,438,0.876,9.391550058692482,0,0,2,0,"[6, 0, -5, -2]","[1, 16, 0]",True,11,11,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[6, 0, -5, -2]",0,0,0,0,0,0.0270009580126497,1.987500581890345e-05,0.0251668750133831,0.0008993329829536,8,8,"[('(0, 0, 0, 0)', 438), ('(1, 0, 0, 0)', 12), ('(0, 1, 0, 0)', 11), ('(0, 0, 0, 1)', 10), ('(0, 0, 0, -1)', 8), ('(-1, 0, 0, 0)', 6), ('(0, 0, 1, 0)', 5), ('(0, -1, 0, 0)', 5), ('(0, 0, -1, 0)', 3), ('(-1, -1, 0, 0)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,10.0,0,0,2,0,"[6, 0, -5, -2]","[1, 16, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0020309159881435335,4.095799522474408e-05,0.000299665960483253
3,4,17,87,"[0, 1, -1]","[0, 1, 16]","[-1, -1, 1, 0]","[8, 7, 2, -3]","[0, 0, 1, 0]",1.0,"[2, 10, 0]",False,"[0, 0, 0, 0]",1.0,"[8, 7, 2, -3]","[2, 10, 0]",False,"[0, 0, 0, 0]",1.0,0,"[8, 7, 2, -3]","[2, 10, 0]",False,"[0, 0, 0, 0]",1.0,"[8, 7, 2, -3]","[2, 10, 0]",False,"[1, 0, 0, 0]",3.0,6,0.0120724346076458,22.95540898509447,0,0,2,3,"[9, 8, 2, -3]","[0, 1, 16]",True,16,16,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[9, 8, 2, -3]",2,2,2,2,0,0.0313414999982342,1.8417020328342915e-05,0.0287538329721428,0.0017482079856563,8,8,"[('(0, 0, 0, 0)', 333), ('(0, 0, 0, -1)', 78), ('(0, 0, 1, 0)', 30), ('(-1, 0, 0, 0)', 10), ('(0, -1, 0, 0)', 8), ('(0, 0, 1, -1)', 7), ('(0, 0, -1, 0)', 7), ('(1, 0, 0, 0)', 6), ('(0, 1, 0, -1)', 5), ('(0, 1, 0, 0)', 4)]",5,False,False,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",1.0,2001.05,2,0,2,1,"[8, 7, 2, -3]","[2, 10, 0]",False,1,1,False,False,True,True,2,"[('(0, 0, 0, 0)', 1.0)]",False,True,False,False,False,2,2,False,0.0007722089649178088,1.712498487904668e-05,0.00010866601951420307
3,4,17,88,"[-1, 0, -1]","[16, 0, 16]","[-1, 0, 0, 0]","[-6, -5, -5, 4]","[-1, 0, 0, 0]",1.0,"[16, 0, 16]",True,"[0, 0, 0, 0]",1.0,"[-6, -5, -5, 4]","[16, 0, 16]",True,"[0, 0, 0, 0]",1.0,0,"[-6, -5, -5, 4]","[16, 0, 16]",True,"[0, 0, 0, 0]",1.0,"[-6, -5, -5, 4]","[16, 0, 16]",True,"[0, 0, 0, 0]",1.0,259,0.5221774193548387,0.4939318368984472,0,0,2,1,"[-6, -5, -5, 4]","[16, 0, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-6, -5, -5, 4]",0,0,0,0,0,0.0334872499806806,1.9708008039742708e-05,0.0308070829778444,0.0016655000217724,8,8,"[('(0, 0, 0, 0)', 259), ('(0, 0, 0, -1)', 59), ('(0, -1, 0, 0)', 52), ('(0, 0, 1, 0)', 46), ('(0, -1, 1, 0)', 13), ('(0, -1, 0, -1)', 12), ('(0, 0, 1, -1)', 11), ('(1, 0, 0, 0)', 6), ('(0, 0, 0, 1)', 5), ('(-1, 0, 0, 0)', 5)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[-6, -5, -5, 4]","[16, 0, 16]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.00135908299125731,1.9832979887723923e-05,0.00016141700325533748
3,4,17,89,"[1, 0, 0]","[1, 0, 0]","[0, 0, 1, 1]","[-3, -3, 3, -8]","[0, -1, 0, 1]",2.0,"[1, 5, 10]",False,"[-1, 0, 0, 0]",2.0,"[-3, -4, 2, -8]","[1, 0, 0]",True,"[0, 0, 0, 0]",2.0,0,"[-3, -3, 3, -8]","[1, 5, 10]",False,"[0, 0, 0, 0]",2.0,"[-3, -3, 3, -8]","[1, 5, 10]",False,"[-1, 0, 0, 0]",2.0,24,0.048582995951417,31.77811241751318,0,0,1,2,"[-3, -4, 2, -8]","[1, 0, 0]",True,20,20,True,True,True,True,0,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,"[-3, -4, 2, -8]",2,0,2,2,0,0.0320382080099079,3.991700941696763e-05,0.0285850000218488,0.0016297499823849,8,8,"[('(0, 0, 0, 0)', 277), ('(0, 0, 0, 1)', 80), ('(0, 0, 1, 0)', 40), ('(-1, 0, 0, 0)', 24), ('(0, 1, 0, 0)', 22), ('(0, 0, 1, 1)', 10), ('(0, 1, 0, 1)', 8), ('(1, 0, 0, 0)', 8), ('(-1, 0, 0, 1)', 4), ('(0, 1, 1, 0)', 4)]",5,False,True,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",2.0,2032.1,2,0,3,2,"[-3, -3, 3, -8]","[1, 5, 10]",False,1,1,False,False,False,True,2,"[('(0, 0, 0, 0)', 2.0)]",False,True,False,False,False,2,2,False,0.001424957998096943,4.7833018470555544e-05,0.0002746660029515624
